RespID,task_fg,chosen,age_group,educ,ml,prog,soft,lead,ai_framing,job_role
30,148,1,51-60,PhD,ml_Basic,prog_Basic,soft_High,lead_Medium,low,analyst
30,149,0,51-60,PhD,ml_Basic,prog_Intermediate,soft_High,lead_Medium,low,analyst
30,149,1,31-40,Master's,ml_None,prog_Basic,soft_Medium,lead_Medium,low,analyst
30,150,0,41-50,Master's,ml_Intermediate,prog_Advanced,soft_Low,lead_High,low,analyst
30,150,1,31-40,PhD,ml_Basic,prog_Advanced,soft_High,lead_Low,low,analyst
31,151,1,21-30,Master's,ml_Intermediate,prog_Intermediate,soft_High,lead_High,high,analyst
31,151,0,51-60,Bachelor's,ml_None,prog_Advanced,soft_Low,lead_High,high,analyst
31,152,0,51-60,Master's,ml_None,prog_Advanced,soft_Low,lead_High,high,analyst
31,152,1,31-40,Bachelor's,ml_Intermediate,prog_Advanced,soft_High,lead_Medium,high,analyst
31,153,0,31-40,PhD,ml_Intermediate,prog_Intermediate,soft_Low,lead_Low,high,analyst
31,153,1,51-60,Bachelor's,ml_None,prog_Advanced,soft_High,lead_Low,high,analyst
31,154,1,21-30,PhD,ml_Intermediate,prog_Advanced,soft_Medium,lead_Medium,high,analyst
31,154,0,41-50,Bachelor's,ml_Basic,prog_Basic,soft_Low,lead_Low,high,analyst
31,155,1,51-60,Bachelor's,ml_Intermediate,prog_Intermediate,soft_High,lead_High,high,analyst
31,155,0,51-60,Bachelor's,ml_None,prog_Advanced,soft_Medium,lead_Medium,high,analyst
32,156,0,31-40,Bachelor's,ml_None,prog_None,soft_High,lead_Medium,low,manager
32,156,1,41-50,PhD,ml_None,prog_Intermediate,soft_High,lead_Medium,low,manager
32,157,1,41-50,Bachelor's,ml_None,prog_Intermediate,soft_High,lead_Medium,low,manager
32,157,0,51-60,Master's,ml_Basic,prog_Advanced,soft_High,lead_Medium,low,manager
32,158,0,51-60,Master's,ml_Basic,prog_Basic,soft_Medium,lead_Medium,low,manager
32,158,1,41-50,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_High,low,manager
32,159,0,21-30,PhD,ml_Intermediate,prog_Advanced,soft_High,lead_High,low,manager
32,159,1,51-60,Master's,ml_None,prog_Advanced,soft_High,lead_High,low,manager
32,160,0,41-50,Master's,ml_Advanced,prog_Advanced,soft_Low,lead_Low,low,manager
32,160,1,31-40,Bachelor's,ml_None,prog_Basic,soft_Medium,lead_High,low,manager
33,161,1,21-30,Bachelor's,ml_Intermediate,prog_Advanced,soft_High,lead_Medium,low,analyst
33,161,0,51-60,Master's,ml_Basic,prog_Advanced,soft_Medium,lead_Low,low,analyst
33,162,0,51-60,Bachelor's,ml_Basic,prog_Basic,soft_Low,lead_High,low,analyst
33,162,1,51-60,PhD,ml_None,prog_Advanced,soft_High,lead_High,low,analyst
33,163,1,21-30,PhD,ml_Advanced,prog_Advanced,soft_Low,lead_Medium,low,analyst
33,163,0,51-60,Master's,ml_Basic,prog_Basic,soft_Medium,lead_Medium,low,analyst
33,164,1,51-60,Bachelor's,ml_Basic,prog_Basic,soft_High,lead_High,low,analyst
33,164,0,41-50,Bachelor's,ml_Basic,prog_Basic,soft_High,lead_Medium,low,analyst
33,165,1,31-40,Bachelor's,ml_Basic,prog_Intermediate,soft_Low,lead_Medium,low,analyst
33,165,0,41-50,PhD,ml_None,prog_None,soft_High,lead_Low,low,analyst
34,166,1,31-40,Master's,ml_None,prog_Advanced,soft_Medium,lead_Medium,low,analyst
34,166,0,51-60,Bachelor's,ml_None,prog_Advanced,soft_Low,lead_Medium,low,analyst
34,167,1,51-60,Master's,ml_Advanced,prog_Advanced,soft_High,lead_High,low,analyst
34,167,0,21-30,Bachelor's,ml_None,prog_Advanced,soft_Low,lead_Medium,low,analyst
34,168,0,51-60,Master's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_High,low,analyst
34,168,1,51-60,Bachelor's,ml_Basic,prog_Intermediate,soft_High,lead_Medium,low,analyst
34,169,0,21-30,Master's,ml_Basic,prog_Intermediate,soft_Low,lead_Medium,low,analyst
34,169,1,51-60,Bachelor's,ml_None,prog_Basic,soft_High,lead_Medium,low,analyst
34,170,0,51-60,PhD,ml_Basic,prog_Basic,soft_Medium,lead_Low,low,analyst
34,170,1,21-30,PhD,ml_None,prog_Intermediate,soft_Medium,lead_High,low,analyst
35,171,0,41-50,PhD,ml_None,prog_Basic,soft_Low,lead_High,low,analyst
35,171,1,51-60,Master's,ml_Intermediate,prog_Advanced,soft_Low,lead_High,low,analyst
35,172,1,21-30,PhD,ml_Basic,prog_Advanced,soft_High,lead_High,low,analyst
35,172,0,51-60,Bachelor's,ml_Basic,prog_Intermediate,soft_Medium,lead_High,low,analyst
35,173,0,41-50,Master's,ml_Basic,prog_Basic,soft_Low,lead_Low,low,analyst
35,173,1,21-30,Bachelor's,ml_None,prog_Intermediate,soft_Medium,lead_High,low,analyst
35,174,1,21-30,Bachelor's,ml_None,prog_None,soft_Medium,lead_High,low,analyst
35,174,0,31-40,Master's,ml_None,prog_Advanced,soft_Low,lead_Medium,low,analyst
35,175,0,21-30,Bachelor's,ml_None,prog_None,soft_Low,lead_High,low,analyst
35,175,1,21-30,PhD,ml_Advanced,prog_Advanced,soft_Medium,lead_High,low,analyst
36,176,0,31-40,Master's,ml_None,prog_None,soft_Low,lead_Medium,high,manager
36,176,1,31-40,PhD,ml_Intermediate,prog_Intermediate,soft_Low,lead_High,high,manager
36,177,1,51-60,Master's,ml_Intermediate,prog_Advanced,soft_High,lead_Low,high,manager
36,177,0,31-40,Master's,ml_None,prog_Intermediate,soft_High,lead_Low,high,manager
36,178,1,31-40,PhD,ml_Intermediate,prog_Advanced,soft_Medium,lead_Low,high,manager
36,178,0,51-60,Bachelor's,ml_None,prog_Basic,soft_Medium,lead_Medium,high,manager
36,179,1,21-30,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Low,lead_High,high,manager
36,179,0,21-30,Master's,ml_None,prog_None,soft_High,lead_Low,high,manager
36,180,0,41-50,Bachelor's,ml_Advanced,prog_Advanced,soft_Medium,lead_High,high,manager
36,180,1,51-60,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_High,high,manager
37,181,0,31-40,Bachelor's,ml_None,prog_Intermediate,soft_Low,lead_Medium,high,analyst
37,181,1,51-60,Bachelor's,ml_Basic,prog_Advanced,soft_High,lead_High,high,analyst
37,182,0,21-30,Master's,ml_Basic,prog_Basic,soft_High,lead_Medium,high,analyst
37,182,1,31-40,Master's,ml_Intermediate,prog_Advanced,soft_High,lead_High,high,analyst
37,183,1,21-30,PhD,ml_Basic,prog_Basic,soft_High,lead_High,high,analyst
37,183,0,31-40,Bachelor's,ml_None,prog_Advanced,soft_Medium,lead_Low,high,analyst
37,184,1,41-50,PhD,ml_Intermediate,prog_Intermediate,soft_High,lead_High,high,analyst
37,184,0,51-60,PhD,ml_Basic,prog_Advanced,soft_Low,lead_Medium,high,analyst
37,185,0,31-40,Bachelor's,ml_Basic,prog_Intermediate,soft_Low,lead_Low,high,analyst
37,185,1,31-40,Master's,ml_Intermediate,prog_Intermediate,soft_High,lead_Medium,high,analyst
38,186,1,41-50,Bachelor's,ml_Basic,prog_Basic,soft_High,lead_High,high,manager
38,186,0,51-60,PhD,ml_None,prog_Advanced,soft_Medium,lead_Low,high,manager
38,187,0,31-40,Bachelor's,ml_None,prog_None,soft_Low,lead_Low,high,manager
38,187,1,41-50,Master's,ml_None,prog_Intermediate,soft_High,lead_High,high,manager
38,188,1,41-50,Master's,ml_Advanced,prog_Advanced,soft_High,lead_Low,high,manager
38,188,0,31-40,Bachelor's,ml_Intermediate,prog_Advanced,soft_Low,lead_Medium,high,manager
38,189,0,51-60,Bachelor's,ml_None,prog_None,soft_Low,lead_High,high,manager
38,189,1,31-40,Master's,ml_Intermediate,prog_Advanced,soft_High,lead_High,high,manager
38,190,1,31-40,Master's,ml_Basic,prog_Advanced,soft_High,lead_Low,high,manager
38,190,0,51-60,Bachelor's,ml_Basic,prog_Basic,soft_High,lead_Low,high,manager
39,191,1,31-40,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_Medium,low,analyst
39,191,0,21-30,Master's,ml_Intermediate,prog_Intermediate,soft_High,lead_High,low,analyst
39,192,0,31-40,PhD,ml_Basic,prog_Intermediate,soft_Medium,lead_High,low,analyst
39,192,1,51-60,Bachelor's,ml_Intermediate,prog_Advanced,soft_Medium,lead_High,low,analyst
39,193,0,21-30,Bachelor's,ml_Basic,prog_Basic,soft_Medium,lead_Medium,low,analyst
39,193,1,41-50,Bachelor's,ml_Intermediate,prog_Advanced,soft_Low,lead_Medium,low,analyst
39,194,0,41-50,PhD,ml_Basic,prog_Intermediate,soft_Medium,lead_Medium,low,analyst
39,194,1,51-60,PhD,ml_Intermediate,prog_Intermediate,soft_Medium,lead_High,low,analyst
39,195,0,21-30,PhD,ml_Intermediate,prog_Advanced,soft_Low,lead_Medium,low,analyst
39,195,1,41-50,Bachelor's,ml_Advanced,prog_Advanced,soft_High,lead_High,low,analyst
40,196,0,31-40,Bachelor's,ml_None,prog_Basic,soft_High,lead_Medium,high,manager
40,196,1,21-30,Master's,ml_Intermediate,prog_Intermediate,soft_High,lead_High,high,manager
40,197,0,51-60,PhD,ml_Advanced,prog_Advanced,soft_Low,lead_Low,high,manager
40,197,1,31-40,PhD,ml_Advanced,prog_Advanced,soft_Medium,lead_Low,high,manager
40,198,0,51-60,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_Medium,high,manager
40,198,1,51-60,Bachelor's,ml_Intermediate,prog_Advanced,soft_High,lead_Medium,high,manager
40,199,1,41-50,PhD,ml_None,prog_Intermediate,soft_Low,lead_High,high,manager
40,199,0,51-60,Master's,ml_None,prog_None,soft_High,lead_High,high,manager
40,200,1,51-60,Master's,ml_None,prog_Intermediate,soft_High,lead_Low,high,manager
40,200,0,41-50,Master's,ml_Intermediate,prog_Intermediate,soft_Low,lead_Low,high,manager
41,201,1,41-50,PhD,ml_None,prog_Intermediate,soft_Medium,lead_High,low,analyst
41,201,0,21-30,Master's,ml_Intermediate,prog_Advanced,soft_High,lead_Medium,low,analyst
41,202,0,31-40,PhD,ml_Basic,prog_Intermediate,soft_Medium,lead_Medium,low,analyst
41,202,1,31-40,Bachelor's,ml_Basic,prog_Intermediate,soft_High,lead_Medium,low,analyst
41,203,1,41-50,Master's,ml_None,prog_Advanced,soft_High,lead_High,low,analyst
41,203,0,21-30,Bachelor's,ml_Basic,prog_Basic,soft_Low,lead_High,low,analyst
41,204,1,21-30,PhD,ml_Intermediate,prog_Advanced,soft_Low,lead_High,low,analyst
41,204,0,31-40,PhD,ml_Intermediate,prog_Advanced,soft_High,lead_Low,low,analyst
41,205,1,21-30,Master's,ml_Basic,prog_Advanced,soft_High,lead_Medium,low,analyst
41,205,0,21-30,Master's,ml_None,prog_Intermediate,soft_High,lead_Medium,low,analyst
42,206,1,31-40,Bachelor's,ml_None,prog_Advanced,soft_High,lead_Low,low,analyst
42,206,0,31-40,Master's,ml_Basic,prog_Advanced,soft_Low,lead_Low,low,analyst
42,207,0,41-50,Master's,ml_Basic,prog_Advanced,soft_High,lead_Low,low,analyst
42,207,1,21-30,Master's,ml_None,prog_Intermediate,soft_Medium,lead_High,low,analyst
42,208,1,21-30,Master's,ml_None,prog_Intermediate,soft_Medium,lead_Medium,low,analyst
42,208,0,41-50,Master's,ml_Basic,prog_Intermediate,soft_Medium,lead_Low,low,analyst
42,209,0,41-50,Bachelor's,ml_None,prog_Basic,soft_Medium,lead_Low,low,analyst
42,209,1,31-40,Bachelor's,ml_Basic,prog_Intermediate,soft_Medium,lead_Low,low,analyst
42,210,1,31-40,Master's,ml_Basic,prog_Intermediate,soft_Medium,lead_Low,low,analyst
42,210,0,21-30,Master's,ml_None,prog_Advanced,soft_Low,lead_Medium,low,analyst
43,211,1,21-30,PhD,ml_Intermediate,prog_Advanced,soft_High,lead_Medium,low,analyst
43,211,0,41-50,Master's,ml_None,prog_None,soft_Medium,lead_Low,low,analyst
43,212,1,41-50,PhD,ml_Intermediate,prog_Advanced,soft_Low,lead_Medium,low,analyst
43,212,0,51-60,PhD,ml_None,prog_Intermediate,soft_High,lead_High,low,analyst
43,213,0,51-60,Master's,ml_Intermediate,prog_Intermediate,soft_High,lead_Low,low,analyst
43,213,1,41-50,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_High,low,analyst
43,214,1,51-60,PhD,ml_None,prog_Intermediate,soft_High,lead_High,low,analyst
43,214,0,31-40,Master's,ml_Basic,prog_Advanced,soft_Medium,lead_High,low,analyst
43,215,0,51-60,Bachelor's,ml_Basic,prog_Intermediate,soft_High,lead_Medium,low,analyst
43,215,1,41-50,PhD,ml_None,prog_Basic,soft_High,lead_Low,low,analyst
44,216,0,41-50,PhD,ml_Basic,prog_Basic,soft_High,lead_Low,low,manager
44,216,1,31-40,PhD,ml_None,prog_Advanced,soft_High,lead_Medium,low,manager
44,217,0,41-50,Bachelor's,ml_Basic,prog_Advanced,soft_Low,lead_Medium,low,manager
44,217,1,41-50,Bachelor's,ml_Intermediate,prog_Advanced,soft_Low,lead_Low,low,manager
44,218,0,41-50,Master's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_Medium,low,manager
44,218,1,31-40,PhD,ml_None,prog_Intermediate,soft_High,lead_High,low,manager
44,219,0,21-30,PhD,ml_Advanced,prog_Advanced,soft_High,lead_Low,low,manager
44,219,1,31-40,PhD,ml_Intermediate,prog_Advanced,soft_High,lead_Medium,low,manager
44,220,0,41-50,Master's,ml_Intermediate,prog_Intermediate,soft_High,lead_Medium,low,manager
44,220,1,31-40,Master's,ml_Advanced,prog_Advanced,soft_Low,lead_High,low,manager
45,221,1,21-30,Bachelor's,ml_Basic,prog_Advanced,soft_Medium,lead_High,low,analyst
45,221,0,51-60,PhD,ml_None,prog_Basic,soft_Medium,lead_High,low,analyst
45,222,0,51-60,PhD,ml_Basic,prog_Basic,soft_Low,lead_Medium,low,analyst
45,222,1,41-50,PhD,ml_Intermediate,prog_Intermediate,soft_High,lead_Medium,low,analyst
45,223,1,41-50,PhD,ml_Advanced,prog_Advanced,soft_Medium,lead_Low,low,analyst
45,223,0,41-50,Master's,ml_None,prog_Intermediate,soft_Medium,lead_Low,low,analyst
45,224,1,31-40,Bachelor's,ml_Basic,prog_Intermediate,soft_Low,lead_Low,low,analyst
45,224,0,31-40,PhD,ml_None,prog_None,soft_Low,lead_Medium,low,analyst
45,225,0,51-60,PhD,ml_Basic,prog_Advanced,soft_Low,lead_Medium,low,analyst
45,225,1,51-60,Master's,ml_None,prog_Basic,soft_Medium,lead_High,low,analyst
46,226,1,41-50,PhD,ml_Intermediate,prog_Intermediate,soft_Low,lead_Medium,high,analyst
46,226,0,51-60,Master's,ml_Basic,prog_Advanced,soft_Low,lead_Low,high,analyst
46,227,0,21-30,Bachelor's,ml_None,prog_None,soft_Low,lead_Medium,high,analyst
46,227,1,31-40,Master's,ml_Intermediate,prog_Advanced,soft_High,lead_Medium,high,analyst
46,228,1,31-40,PhD,ml_Advanced,prog_Advanced,soft_Medium,lead_Medium,high,analyst
46,228,0,21-30,PhD,ml_Intermediate,prog_Advanced,soft_Medium,lead_Low,high,analyst
46,229,0,41-50,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_High,high,analyst
46,229,1,31-40,PhD,ml_None,prog_Advanced,soft_Medium,lead_Medium,high,analyst
46,230,0,41-50,PhD,ml_None,prog_Advanced,soft_Medium,lead_High,high,analyst
46,230,1,41-50,PhD,ml_Intermediate,prog_Intermediate,soft_High,lead_Low,high,analyst
47,231,0,21-30,PhD,ml_None,prog_Intermediate,soft_Low,lead_High,high,analyst
47,231,1,21-30,Bachelor's,ml_Advanced,prog_Advanced,soft_Low,lead_High,high,analyst
47,232,0,41-50,Master's,ml_Basic,prog_Basic,soft_Low,lead_Medium,high,analyst
47,232,1,41-50,Bachelor's,ml_Intermediate,prog_Advanced,soft_High,lead_High,high,analyst
47,233,1,21-30,Master's,ml_Advanced,prog_Advanced,soft_Medium,lead_High,high,analyst
47,233,0,21-30,PhD,ml_None,prog_Advanced,soft_Medium,lead_Medium,high,analyst
47,234,1,31-40,PhD,ml_Basic,prog_Intermediate,soft_High,lead_Low,high,analyst
47,234,0,41-50,Master's,ml_Basic,prog_Basic,soft_Low,lead_High,high,analyst
47,235,0,41-50,Master's,ml_Basic,prog_Advanced,soft_Low,lead_Medium,high,analyst
47,235,1,31-40,Master's,ml_Advanced,prog_Advanced,soft_Medium,lead_High,high,analyst
48,236,0,31-40,Bachelor's,ml_Advanced,prog_Advanced,soft_Low,lead_Low,low,analyst
48,236,1,31-40,Master's,ml_None,prog_Intermediate,soft_High,lead_High,low,analyst
48,237,0,31-40,Bachelor's,ml_Basic,prog_Advanced,soft_Low,lead_Low,low,analyst
48,237,1,41-50,PhD,ml_Intermediate,prog_Intermediate,soft_High,lead_Medium,low,analyst
48,238,1,21-30,Bachelor's,ml_Advanced,prog_Advanced,soft_Medium,lead_Low,low,analyst
48,238,0,31-40,Bachelor's,ml_None,prog_None,soft_Medium,lead_Low,low,analyst
48,239,1,21-30,Bachelor's,ml_None,prog_Basic,soft_Medium,lead_Medium,low,analyst
48,239,0,41-50,PhD,ml_Intermediate,prog_Intermediate,soft_Low,lead_Low,low,analyst
48,240,0,51-60,Bachelor's,ml_None,prog_Basic,soft_Medium,lead_Low,low,analyst
48,240,1,51-60,PhD,ml_Basic,prog_Basic,soft_High,lead_Medium,low,analyst
49,241,0,41-50,Master's,ml_Basic,prog_Advanced,soft_High,lead_Medium,low,manager
49,241,1,31-40,Bachelor's,ml_None,prog_Intermediate,soft_Medium,lead_Low,low,manager
49,242,0,51-60,Master's,ml_None,prog_Advanced,soft_Medium,lead_Low,low,manager
49,242,1,41-50,PhD,ml_None,prog_Basic,soft_High,lead_High,low,manager
49,243,0,41-50,Bachelor's,ml_Intermediate,prog_Intermediate,soft_High,lead_Medium,low,manager
49,243,1,51-60,Bachelor's,ml_Basic,prog_Basic,soft_Medium,lead_High,low,manager
49,244,0,41-50,Master's,ml_Advanced,prog_Advanced,soft_Low,lead_Low,low,manager
49,244,1,31-40,Bachelor's,ml_Basic,prog_Intermediate,soft_Low,lead_Medium,low,manager
49,245,1,31-40,PhD,ml_Advanced,prog_Advanced,soft_Medium,lead_Low,low,manager
49,245,0,31-40,Bachelor's,ml_None,prog_Advanced,soft_Low,lead_Low,low,manager
50,246,1,41-50,Master's,ml_Basic,prog_Advanced,soft_High,lead_Low,high,analyst
50,246,0,51-60,Master's,ml_None,prog_Intermediate,soft_Medium,lead_High,high,analyst
50,247,1,21-30,Master's,ml_Advanced,prog_Advanced,soft_Medium,lead_Low,high,analyst
50,247,0,41-50,Master's,ml_Basic,prog_Advanced,soft_Low,lead_Medium,high,analyst
50,248,1,41-50,PhD,ml_Advanced,prog_Advanced,soft_Low,lead_Medium,high,analyst
50,248,0,31-40,PhD,ml_None,prog_Basic,soft_Low,lead_Medium,high,analyst
50,249,0,51-60,Bachelor's,ml_Basic,prog_Advanced,soft_Low,lead_High,high,analyst
50,249,1,21-30,PhD,ml_Basic,prog_Advanced,soft_High,lead_High,high,analyst
50,250,1,41-50,PhD,ml_Intermediate,prog_Intermediate,soft_Low,lead_Low,high,analyst
50,250,0,41-50,Bachelor's,ml_None,prog_Intermediate,soft_High,lead_Medium,high,analyst
51,251,0,21-30,Master's,ml_None,prog_Intermediate,soft_Medium,lead_Medium,low,analyst
51,251,1,31-40,PhD,ml_Basic,prog_Intermediate,soft_High,lead_Medium,low,analyst
51,252,1,31-40,Bachelor's,ml_Advanced,prog_Advanced,soft_High,lead_Low,low,analyst
51,252,0,31-40,Master's,ml_Basic,prog_Basic,soft_Low,lead_High,low,analyst
51,253,0,21-30,PhD,ml_Basic,prog_Basic,soft_High,lead_Low,low,analyst
51,253,1,41-50,PhD,ml_Basic,prog_Basic,soft_High,lead_Low,low,analyst
51,254,1,31-40,PhD,ml_Advanced,prog_Advanced,soft_Medium,lead_High,low,analyst
51,254,0,51-60,Master's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_High,low,analyst
51,255,0,31-40,PhD,ml_Basic,prog_Basic,soft_Medium,lead_Low,low,analyst
51,255,1,21-30,Bachelor's,ml_None,prog_Advanced,soft_Medium,lead_High,low,analyst
52,256,1,51-60,Bachelor's,ml_Advanced,prog_Advanced,soft_Medium,lead_Medium,low,analyst
52,256,0,51-60,Bachelor's,ml_None,prog_Intermediate,soft_Low,lead_Low,low,analyst
52,257,1,51-60,PhD,ml_Basic,prog_Intermediate,soft_Medium,lead_Low,low,analyst
52,257,0,31-40,PhD,ml_Basic,prog_Basic,soft_Medium,lead_High,low,analyst
52,258,0,51-60,Master's,ml_Intermediate,prog_Intermediate,soft_High,lead_Low,low,analyst
52,258,1,51-60,PhD,ml_None,prog_Advanced,soft_High,lead_Low,low,analyst
52,259,0,31-40,Bachelor's,ml_Advanced,prog_Advanced,soft_Low,lead_Low,low,analyst
52,259,1,41-50,Master's,ml_None,prog_Advanced,soft_High,lead_Low,low,analyst
52,260,0,51-60,Bachelor's,ml_None,prog_None,soft_High,lead_Medium,low,analyst
52,260,1,51-60,Bachelor's,ml_Basic,prog_Intermediate,soft_Low,lead_Medium,low,analyst
53,261,0,51-60,PhD,ml_None,prog_Intermediate,soft_Low,lead_High,low,manager
53,261,1,31-40,Master's,ml_Advanced,prog_Advanced,soft_High,lead_High,low,manager
53,262,1,21-30,Master's,ml_Intermediate,prog_Advanced,soft_High,lead_High,low,manager
53,262,0,41-50,Master's,ml_None,prog_Basic,soft_Low,lead_Low,low,manager
53,263,1,51-60,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_Medium,low,manager
53,263,0,31-40,Bachelor's,ml_Advanced,prog_Advanced,soft_Low,lead_Medium,low,manager
53,264,1,41-50,Bachelor's,ml_Advanced,prog_Advanced,soft_High,lead_High,low,manager
53,264,0,41-50,Bachelor's,ml_None,prog_Advanced,soft_Low,lead_Low,low,manager
53,265,0,21-30,PhD,ml_Basic,prog_Intermediate,soft_High,lead_Medium,low,manager
53,265,1,41-50,Bachelor's,ml_Advanced,prog_Advanced,soft_Medium,lead_Medium,low,manager
54,266,1,31-40,PhD,ml_Intermediate,prog_Advanced,soft_Low,lead_Medium,low,analyst
54,266,0,41-50,Bachelor's,ml_Basic,prog_Intermediate,soft_High,lead_Medium,low,analyst
54,267,0,51-60,Bachelor's,ml_Basic,prog_Intermediate,soft_High,lead_Low,low,analyst
54,267,1,51-60,Bachelor's,ml_Intermediate,prog_Advanced,soft_Medium,lead_Medium,low,analyst
54,268,0,51-60,Bachelor's,ml_Intermediate,prog_Advanced,soft_Medium,lead_Medium,low,analyst
54,268,1,51-60,Bachelor's,ml_None,prog_Basic,soft_Low,lead_High,low,analyst
54,269,1,21-30,PhD,ml_Basic,prog_Intermediate,soft_High,lead_High,low,analyst
54,269,0,51-60,PhD,ml_Basic,prog_Basic,soft_Medium,lead_Low,low,analyst
54,270,0,41-50,PhD,ml_Basic,prog_Basic,soft_Low,lead_Medium,low,analyst
54,270,1,31-40,Master's,ml_None,prog_Advanced,soft_High,lead_High,low,analyst
55,271,0,31-40,Bachelor's,ml_None,prog_None,soft_Low,lead_Medium,low,analyst
55,271,1,51-60,Master's,ml_Basic,prog_Intermediate,soft_High,lead_Medium,low,analyst
55,272,1,51-60,Bachelor's,ml_None,prog_Intermediate,soft_Medium,lead_High,low,analyst
55,272,0,31-40,Master's,ml_Basic,prog_Advanced,soft_Low,lead_Low,low,analyst
55,273,1,41-50,PhD,ml_None,prog_None,soft_Medium,lead_Low,low,analyst
55,273,0,51-60,Bachelor's,ml_None,prog_None,soft_Low,lead_High,low,analyst
55,274,0,51-60,PhD,ml_Intermediate,prog_Advanced,soft_Low,lead_Low,low,analyst
55,274,1,51-60,Master's,ml_Basic,prog_Advanced,soft_Low,lead_Medium,low,analyst
55,275,1,31-40,Bachelor's,ml_Advanced,prog_Advanced,soft_Low,lead_Medium,low,analyst
55,275,0,51-60,PhD,ml_Basic,prog_Intermediate,soft_Low,lead_Medium,low,analyst
56,276,1,51-60,Bachelor's,ml_None,prog_Advanced,soft_High,lead_High,high,analyst
56,276,0,21-30,Bachelor's,ml_None,prog_Basic,soft_Low,lead_Medium,high,analyst
56,277,0,21-30,Bachelor's,ml_Intermediate,prog_Advanced,soft_High,lead_Low,high,analyst
56,277,1,51-60,PhD,ml_Intermediate,prog_Intermediate,soft_High,lead_Medium,high,analyst
56,278,0,31-40,Bachelor's,ml_None,prog_Advanced,soft_Medium,lead_Medium,high,analyst
56,278,1,31-40,Master's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_Medium,high,analyst
56,279,0,21-30,PhD,ml_None,prog_Basic,soft_Medium,lead_Medium,high,analyst
56,279,1,41-50,PhD,ml_Intermediate,prog_Intermediate,soft_Low,lead_Low,high,analyst
56,280,0,41-50,Master's,ml_Advanced,prog_Advanced,soft_Low,lead_Medium,high,analyst
