"","PROLIFIC_PID","task_number","profile","chosen","age","educ","ml","prog","soft","lead","task_id","Progress","Finished","RecordedDate","LocationLatitude","LocationLongitude","consent","resp_age","resp_sex","resp_hiring","resp_role","resp_edu","industry_type","dig_literacy","dig_use","dig_skills","gov_reg","gov_reskill","personal_data_safety_cause_for_concern","ai_increases_prod_without_unemp","labour_welfare_policies_over_econ_growth","ai_driven_high_job_disp_in_the_future","more_ai_research_and_development","check_1","check_2","ai_framing","job_role","Duration_mins","m_check","Status","Decision.making.responsibilities","Age","Sex","Ethnicity.simplified","Country.of.residence","Nationality","Language","Time.taken_mins","Region","resp_age_num","condition"
"46","67365d664380cdd36e1afe61",1,"A",1,50,"Master's","Basic","Basic","Low","Low","67365d664380cdd36e1afe61_1","100","True","45796.7832901157","29.9734","-90.0885","Yes","35-44","Male","Yes, regularly","HR Manager","Bachelor's Degree","Manufacturing","Very comfortable","I use AI tools occasionally","Intermediate","Disagree","Agree","Disagree","Agree","Disagree","Neutral","Strongly agree","The company has limited or no use of AI.","Moderately","low","manager",20.0833333333333,"pass","APPROVED","Business strategy, Customer/client, Hiring, Marketing/sales/advertising, Operations/production, People management, Supply chain/logistics, fleet management","41","Male","White","United States","United States","English",20.4666666666667,"US","41","Low AI + Manager"
"47","674916b17857f09392701a2c",1,"A",1,26,"Bachelor's","Intermediate","Intermediate","Medium","Low","674916b17857f09392701a2c_1","100","True","45796.7664445833","39.018","-77.539","Yes","54-65","Male","Occasionally","Project Manager","Bachelor's Degree","Banking, Finance and Insurance","Very comfortable","I use AI tools frequently","Intermediate","Agree","Agree","Agree","Disagree","Disagree","Disagree","Disagree","I don't recall.","Significantly","low","manager",7.28333333333333,"pass","APPROVED","Hiring","60","Male","White","United States","United States","English",7.41666666666667,"US","60","Low AI + Manager"
"48","67534778ff170cecc2303250",1,"A",1,43,"Master's","None","Basic","Low","High","67534778ff170cecc2303250_1","100","True","45796.751268044","39.0469","-77.4903","Yes","45-54","Male","Yes, regularly","marketing manager","Master's Degree","Marketing","Very comfortable","I use AI tools frequently","Advanced","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Strongly agree","The company relies heavily on AI.","Moderately","low","manager",6.4,"pass","APPROVED","Accounts/finance, Customer/client, Business strategy, Hiring, Marketing/sales/advertising, People management, Operations/production, Research/development","48","Male","White","United States","United States","English",6.73333333333333,"US","48","Low AI + Manager"
"49","676f2ff678d74407b518207d",1,"A",1,26,"Master's","Basic","Advanced","High","Medium","676f2ff678d74407b518207d_1","100","True","45796.7497012153","37.948","-122.0608","Yes","35-44","Male","Yes, regularly","Technology manager","Master's Degree","Computer and Technology","Somewhat comfortable","I have heard of AI tools, but do not use them","Beginner","Disagree","Disagree","Agree","Neutral","Neutral","Neutral","Agree","The company has limited or no use of AI.","Not at all","low","manager",3.51666666666667,"pass","APPROVED","Hiring, Business strategy, Operations/production","38","Male","Asian","United States","United States","English",3.61666666666667,"US","38","Low AI + Manager"
"50","677304a87eba207809e27c04",1,"A",1,27,"Master's","Intermediate","Advanced","Low","High","677304a87eba207809e27c04_1","100","True","45796.7572537847","34.0587","-118.2781","Yes","35-44","Female","Yes, regularly","Individual Contributor","Bachelor's Degree","Banking, Finance and Insurance","Very comfortable","I use AI tools frequently","Intermediate","Neutral","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","The company relies heavily on AI.","Not at all","low","manager",10.65,"pass","APPROVED","Accounts/finance, Business strategy, Customer/client, Hiring, Marketing/sales/advertising, Operations/production, People management, Research/development, Supply chain/logistics","35","Female","White","United States","United States","English",11.0833333333333,"US","35","Low AI + Manager"
"51","67885bb7cce8f019e14d206a",1,"A",0,36,"PhD","Advanced","Advanced","Medium","Low","67885bb7cce8f019e14d206a_1","100","True","45796.7545393981","37.751","-97.822","Yes","25-34","Female","Yes, regularly","Manager","Bachelor's Degree","Marketing,Customer Service,Computer and Technology","Very comfortable","I use AI tools frequently","Intermediate","Disagree","Disagree","Disagree","Agree","Agree","Disagree","Agree","The company has limited or no use of AI.","Slightly","low","manager",9.95,"pass","APPROVED","Accounts/finance, Hiring, People management, Research/development","30","Female","White","United States","United States","English",10.25,"US","30","Low AI + Manager"
"52","67a577bd526d53b904219c1d",1,"A",1,56,"PhD","None","Basic","High","Medium","67a577bd526d53b904219c1d_1","100","True","45796.749410787","29.81","-95.5608","Yes","54-65","Male","Yes, regularly","Managing Director","Master's Degree","Consulting","Very comfortable","I use AI tools frequently","Intermediate","Disagree","Agree","Neutral","Disagree","Agree","Neutral","Disagree","The company has limited or no use of AI.","Moderately","low","manager",4.38333333333333,"pass","APPROVED","Business strategy, Accounts/finance, Marketing/sales/advertising, Operations/production, People management, Hiring, Customer/client, Research/development","63","Male","White","United States","United States","Spanish",4.5,"US","63","Low AI + Manager"
"53","67ad0fc2981df85a8b4f41e2",1,"A",0,33,"Master's","Basic","Intermediate","Low","Low","67ad0fc2981df85a8b4f41e2_1","100","True","45796.7508451042","37.751","-97.822","Yes","25-34","Male","Occasionally","Finance Manager","Bachelor's Degree","Banking, Finance and Insurance","Somewhat comfortable","I use AI tools occasionally","Intermediate","Agree","Neutral","Agree","Agree","Neutral","Agree","Neutral","The company has limited or no use of AI.","Slightly","low","manager",4.81666666666667,"pass","APPROVED","Business strategy, Hiring, Marketing/sales/advertising, People management","31","Male","White","United States","United States","English",5.18333333333333,"US","31","Low AI + Manager"
"54","67bc70e12f3a9a61514e7ad6",1,"A",0,52,"Master's","None","Basic","Medium","Medium","67bc70e12f3a9a61514e7ad6_1","100","True","45796.7541524306","28.4998","-81.3288","Yes","45-54","Female","Yes, regularly","Manager","High School or lower","Government","Somewhat comfortable","I use AI tools occasionally","Beginner","Neutral","Agree","Agree","Neutral","Neutral","Neutral","Agree","The company has limited or no use of AI.","Slightly","low","manager",5.31666666666667,"pass","APPROVED","Business strategy, Customer/client, Hiring, Operations/production, People management, Research/development, Other","50","Female","White","United States","United States","English",6.01666666666667,"US","50","Low AI + Manager"
"55","67d01f812bf82a710cd2193f",1,"A",1,33,"Master's","Intermediate","Intermediate","Low","Medium","67d01f812bf82a710cd2193f_1","100","True","45796.7555888773","51.9369","15.5032","Yes","25-34","Male","Occasionally","Doctor / Talent Acquisition","PhD or higher","Hospitality","Very comfortable","I use AI tools frequently","Advanced","Agree","Agree","Strongly agree","Strongly agree","Neutral","Agree","Strongly agree","The company has limited or no use of AI.","Moderately","low","manager",8.95,"pass","APPROVED","Research/development, People management, Hiring, Business strategy","28","Male","White","Poland","Algeria","Arabic",9.1,"EU","28","Low AI + Manager"
"56","67d0e7a482600666e1b63c58",1,"A",1,37,"PhD","None","None","Low","Medium","67d0e7a482600666e1b63c58_1","100","True","45796.7731201968","37.751","-97.822","Yes","35-44","Female","Yes, regularly","MANAGER","Master's Degree","Banking, Finance and Insurance","Very comfortable","I use AI tools frequently","Advanced","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","The company relies heavily on AI.","Moderately","low","manager",5.05,"pass","APPROVED","Marketing/sales/advertising, Hiring, Customer/client, Supply chain/logistics","40","Female","White","United States","United States","English",5.56666666666667,"US","40","Low AI + Manager"
"57","67d445fa58b09081f7f0bbdf",1,"A",1,45,"Master's","None","None","Medium","High","67d445fa58b09081f7f0bbdf_1","100","True","45796.753998287","40.3749","-79.9717","Yes","25-34","Female","Occasionally","manager","Bachelor's Degree","Education and Training","Very comfortable","I use AI tools frequently","Intermediate","Strongly disagree","Agree","Neutral","Agree","Disagree","Neutral","Strongly agree","The company has limited or no use of AI.","Significantly","low","manager",10.5833333333333,"pass","APPROVED","People management, Hiring","30","Female","Black","United States","South Africa","English",10.9333333333333,"US","30","Low AI + Manager"
"58","67d5ad565d7133672bf783d6",1,"A",0,27,"PhD","Basic","Basic","Low","Medium","67d5ad565d7133672bf783d6_1","100","True","45796.7518721875","40.7872","-74.3225","Yes","45-54","Male","Yes, regularly","Senior Manager","PhD or higher","Computer and Technology","Very comfortable","I use AI tools frequently","Advanced","Disagree","Agree","Agree","Agree","Agree","Neutral","Agree","The company has limited or no use of AI.","Moderately","low","manager",7,"pass","APPROVED","Hiring, People management","45","Male","White","United States","United States","English",7.46666666666667,"US","45","Low AI + Manager"
"59","67d6dc2ac73e4d83b88e8885",1,"A",0,29,"PhD","Intermediate","Intermediate","Low","Low","67d6dc2ac73e4d83b88e8885_1","100","True","45796.7656285648","37.751","-97.822","Yes","45-54","Male","Yes, regularly","HR Manager","Master's Degree","Banking, Finance and Insurance,Marketing,Entertainment and Media","Very comfortable","I use AI tools frequently","Intermediate","Neutral","Strongly agree","Agree","Disagree","Neutral","Agree","Strongly agree","The company has limited or no use of AI.","Not at all","low","manager",11.0833333333333,"pass","APPROVED","Accounts/finance, Business strategy, Customer/client, Hiring, Marketing/sales/advertising, Operations/production, People management, Research/development, Supply chain/logistics","49","Male","White","United States","United States","English",11.5833333333333,"US","49","Low AI + Manager"
"60","67d9c883752d01ea00d0890f",1,"A",0,58,"Bachelor's","None","Intermediate","High","Low","67d9c883752d01ea00d0890f_1","100","True","45796.750606169","35.7919","-78.6541","Yes","54-65","Male","Occasionally","Senior Manager","Master's Degree","Hospitality","Very comfortable","I use AI tools frequently","Intermediate","Disagree","Agree","Agree","Neutral","Agree","Strongly agree","Strongly agree","The company has limited or no use of AI.","Not at all","low","manager",5.95,"pass","APPROVED","Customer/client, Hiring, Marketing/sales/advertising, Operations/production, Research/development","58","Male","White","United States","United States","English",6.26666666666667,"US","58","Low AI + Manager"
"61","67d9d158b3db2c7d641840b0",1,"A",0,55,"Bachelor's","Basic","Basic","High","Low","67d9d158b3db2c7d641840b0_1","100","True","45796.7515640278","37.751","-97.822","Yes","35-44","Female","Yes, regularly","Operations manager","Master's Degree","Banking, Finance and Insurance,Cybersecurity,Customer Service,Hospitality,Computer and Technology","Somewhat comfortable","I use AI tools frequently","Advanced","Agree","Agree","Neutral","Neutral","Agree","Neutral","Neutral","The company has limited or no use of AI.","Moderately","low","manager",8.81666666666667,"pass","APPROVED","Accounts/finance, Business strategy, Customer/client, Hiring, Marketing/sales/advertising, Operations/production, People management, Research/development, Supply chain/logistics","35","Female","White","United States","United States","English",9.11666666666667,"US","35","Low AI + Manager"
"62","67dd5e5f7a961e34ff8b116c",1,"A",0,33,"Bachelor's","None","Intermediate","Low","Medium","67dd5e5f7a961e34ff8b116c_1","100","True","45796.7539588194","42.0986","-72.5931","Yes","25-34","Female","Yes, regularly","Website Manager","Bachelor's Degree","Computer and Technology","Very comfortable","I use AI tools frequently","Intermediate","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","The company has limited or no use of AI.","Not at all","low","manager",3.71666666666667,"pass","APPROVED","Research/development, Operations/production, Hiring, Business strategy, People management, Supply chain/logistics","28","Female","Black","United States","United States","English",3.98333333333333,"US","28","Low AI + Manager"
"63","67df2bdbac90d0f3b557160e",1,"A",1,48,"PhD","None","Advanced","Medium","Medium","67df2bdbac90d0f3b557160e_1","100","True","45796.752727037","47.6144","-122.3447","Yes","25-34","Male","Yes, regularly","vice president","Bachelor's Degree","HEALTH","Very comfortable","I use AI tools frequently","Advanced","Agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","The company has limited or no use of AI.","Slightly","low","manager",8.16666666666667,"pass","APPROVED","Business strategy, Research/development, People management, Marketing/sales/advertising, Operations/production, Accounts/finance, Hiring, Customer/client, Supply chain/logistics","28","Male","White","United States","United States","English",8.8,"US","28","Low AI + Manager"
